"","ID","participantid_in_session","participantcode","participantlabel","participant_is_bot","participant_index_in_pages","participant_max_page_index","participant_current_app_name","participant_round_number","participant_current_page_name","participantip_address","participanttime_started","participantexclude_from_data_an","participantvisited","participantmturk_worker_id","participantmturk_assignment_id","player","playerrandom_belief","playerbelief","playerbenchmark_belief","playerbelief_payoff","playergame_payoff","playerother_game_payoff","playerother_greedy","playerother_accepted_greedy","playerpayoff","groupid_in_subsession","grouprandom_game","groupoffer_accept","groupoffer","subsessionround_number","subsessiontot_fair","subsessiontot_accept","sessioncode","sessionlabel","sessionexperimenter_name","sessionmturk_HITId","sessionmturk_HITGroupId","sessioncomment","sessionis_demo","gender","age","playercountry","playerdegree","playerjob","playermajor","playeryear_major","playercomp_1","playercomp_2","playercomments","playerwhy_choice","playergasp_1","playergasp_2","playergasp_3","playergasp_4","playergasp_5","playergasp_6","playergasp_7","playergasp_8","playergasp_9","playergasp_10","playergasp_11","playergasp_12","playergasp_13","playergasp_14","playergasp_15","playergasp_16","guilt_neg","guilt_rep","shame_neg","shame_wit","playeraquino_1","playeraquino_2","playeraquino_3","playeraquino_4","playeraquino_5","playeraquino_6","playeraquino_7","playeraquino_8","playeraquino_9","playeraquino_10","playeraquino_11","playeraquino_12","playeraquino_13","ER_index","ER_out","ER_in","CR_out","CR_in","RS","RS_s","RS_v","RS_f","RT","RT_t","RT_r","playerstaxi_1","playerstaxi_2","playerstaxi_3","playerstaxi_4","playerstaxi_5","playerstaxi_6","playerstaxi_7","playerstaxi_8","playerstaxi_9","playerstaxi_10","playerstaxi_11","playerstaxi_12","playerstaxi_13","playerstaxi_14","playerstaxi_15","playerstaxi_16","playerstaxi_17","playerstaxi_18","playerstaxi_19","playerstaxi_20","playerstaxi_21","playerstaxi_22","playerstaxi_23","playerstaxi_24","playerstaxi_25","playerstaxi_26","playerstaxi_27","playerstaxi_28","playerstaxi_29","playerstaxi_30","playerstaxi_31","playerstaxi_32","playerstaxi_33","playerstaxi_34","playerstaxi_35","playerstaxi_36","playerstaxi_37","playerstaxi_38","playerstaxi_39","playerstaxi_40","playerstaxi_41","playerstaxi_42","playerstaxi_43","playerstaxi_44","playerstaxi_45","playerstaxi_46","playerstaxi_47","playerstaxi_48","playerstaxi_49","playerstaxi_50","playerstaxi_51","playerstaxi_52","playerstaxi_53","playerstaxi_54","playerstaxi_55","playerstaxi_56","playerstaxi_57","participant__id_in_session","sec_offer","sec_accept","sec_belief","sessiontime_scheduled","sessiontime_started","aquino_mis","RS_s_norm","RS_v_norm","RS_f_norm","RS_norm","RT_t_norm","RT_r_norm","RT_norm","ER_index_norm","ER_out_norm","ER_in_norm","CR_out_norm","CR_in_norm","treat","unique_group"
"282","20_2_D1_I",7,"s1d7d6gv","pc10",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.63.100.77","2017-02-20 08:27:37.141659+00:00",0,1,NA,NA,1,NA,95,20,2,0,0,5,1,4,9,0.3342,0,"0",1,5,1,"fmbabny8",5,NA,NA,NA,NA,0,0,21,"Italia","Diploma","Studente","CLEF",2,5,5,"","",7,4,5,2,4,7,1,1,5,4,6,1,4,5,4,4,5.25,4.5,5,1.25,5,5,5,5,5,5,5,1,1,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,27,NA,25,NA,NA,3.46153855323792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,141
"283","20_2_D1_I",21,"51tzjnle","pc18",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.179.55.98","2017-02-20 08:24:55.496035+00:00",0,1,NA,NA,1,NA,75,20,2,0,0,5,1,6,10,0.9796,1,"0",1,5,1,"fmbabny8",5,NA,NA,NA,NA,0,0,23,"Italiana","Laurea Triennale","Studente","Finanza",2,5,4,"La parte della ""previsione"" Ã¨ troppo aleatoria. Potrebbe essere svolta tenendo conto di tutti gli esperimenti svolti e non solo di quelli in contemporanea. Aumentando il numero di osservazioni, riducendone la variabilitÃ .","Ho scelto l'offerta B sperando di massimizzare i miei guadagni. Non pensavo che cosÃ¬ tanta gente la rifiutasse.",6,6,3,2,7,4,3,2,6,6,7,1,5,3,4,5,5,6,4.5,2,4,4,3,5,4,4,4,2,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,3,NA,5,NA,NA,2.76923084259033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,142
"284","20_2_D1_I",14,"dzn6kaeb","pc1",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.45.85.125","2017-02-20 08:26:45.886007+00:00",0,1,NA,NA,2,NA,6,5,2,0,0,NA,NA,6,10,0.9796,1,"0",1,5,1,"fmbabny8",5,NA,NA,NA,NA,0,1,21,"Italiana","UniversitÃ ","Studente","Economia",3,5,5,"No","Chi troppo vuole nulla stringe. Piuttosto che concedere un guadagno ad un giocatore che ha preferito avere quasi tutto per sÃ¨, ho preferito privare anche me stessa di un guadagno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,12,13,23,25,15,5,5,5,14,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,3,1,3,2,4,3,4,2,3,1,3,1,3,3,3,2,3,1,3,2,1,1,3,1,4,1,3,2,3,1,3,1,14,NA,5,8,NA,NA,NA,42,44,46,42,34,40,36,38,42,40,54,58,2,142
"285","20_2_D1_I",4,"9g9zvd07","pc6",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.154.74.169","2017-02-20 08:28:30.029995+00:00",0,1,NA,NA,2,NA,5,5,10,0,0,NA,NA,4,11,0.4845,0,"0",1,5,1,"fmbabny8",5,NA,NA,NA,NA,0,1,22,"italia","diploma liceo scientifico","studente","CLEAM",3,5,5,"","SE AVESSI ACCETTATO AVREI GUADAGNATO SOLO 2â‚¬ MA AVREI FATTO GUADAGNARE BEN 14â‚¬ AL GIOCATORE 1. PER CUI HO RITENUTO OPPORTUNO CHE NESSUNO DEI DUE A QUESTO PUNTO GUADAGNASSE QUALCOSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,13,15,28,23,15,5,5,5,17,5,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,2,1,3,4,3,3,2,4,2,3,2,4,1,4,1,4,2,4,2,4,2,3,2,1,1,3,2,4,1,1,2,4,1,2,2,4,NA,19,40,NA,NA,NA,42,44,46,42,38,52,42,38,44,44,66,54,2,143
"286","20_2_D1_I",1,"mf1ubpd9","pc2",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.167.67.198","2017-02-20 08:26:49.806035+00:00",0,1,NA,NA,1,NA,91,20,2,0,0,5,1,4,11,0.4845,0,"0",1,5,1,"fmbabny8",5,NA,NA,NA,NA,0,0,19,"Italiana","Diploma","Studente","CLEF",1,5,5,"","La logica Ã¨ qualla della razionalitÃ  del giocatore, come esplicato dalla teoria dei giochi. Tuttaavia, dai risultati ottenuti, mi sono accorto che l'80% dei giocatori B non ha giocato in modo razionale.",5,7,7,1,5,7,2,1,5,3,6,2,3,5,5,5,5,5.75,5,1.5,5,4,4,5,5,5,5,3,3,4,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,14,NA,20,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,143
"287","16_2_D1",10,"27j872zw","pc2",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.63.30.96","2017-02-16 14:49:37.434611+00:00",0,1,NA,NA,2,NA,7,5,2,0,0,NA,NA,4,1,0.4985,0,"0",1,5,5,"gcuqszar",4,NA,NA,NA,NA,0,1,20,"italiana","MaturitÃ  scientifica","studente","Cleam",2,5,5,"","Il giocatore uno mi ha proposto l'offerta B, dove potevo guadagnare 2 o 0 euro. Ho scelto di rifiutare l'offerta in quanto c'era troppa differenza tra il mio guadagno e quello del giocatore uno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,13,25,21,23,22,12,5,5,24,10,12,3,3,2,1,1,1,1,1,1,3,1,1,1,1,1,1,3,4,3,3,2,1,3,1,3,3,2,3,4,4,3,3,4,3,2,3,4,3,2,3,2,2,1,3,3,1,1,2,1,4,1,3,4,2,1,3,3,10,NA,6,4,NA,NA,NA,70,44,46,54,64,60,58,52,44,68,50,54,2,144
"288","16_2_D1",9,"hxutozr8","pc6",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.149.67.224","2017-02-16 14:50:12.571988+00:00",0,1,NA,NA,1,NA,65,100,2,0,0,5,5,4,1,0.4985,0,"0",1,5,5,"gcuqszar",4,NA,NA,NA,NA,0,1,19,"Italiana","diploma di maturitÃ ","Studente","Bief",1,5,5,"","avendo l'opportunitÃ  di scegliere ho scelto l'offerta che mi avrebbe fatto guadagnare di piÃ¹, non avendo nulla da perdere.",5,6,7,2,5,7,4,2,7,5,6,2,5,5,4,4,5.25,5.25,6,2.5,5,4,3,5,4,4,4,5,5,3,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,32,NA,21,NA,NA,4.1538462638855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,144
"289","16_2_D1",3,"k9f80zah","pc26",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.13.211.115","2017-02-16 14:49:17.041930+00:00",0,1,NA,NA,1,NA,91,83,10,8,8,6,5,14,2,0.906,1,"0",1,5,5,"gcuqszar",4,NA,NA,NA,NA,0,1,19,"Italiana","Maturita","Studente","BIEF",1,5,5,"","La mia logica Ã¨ basata sulla convinzione che se un uomo deve accettare per ricevere del denaro o rifiutare per non avere guadagni sarÃ  sempre pronto ad accettare, riferito all'offerta B.",7,7,7,2,5,6,2,1,7,6,5,2,6,5,7,5,6,6,6.25,1.75,5,4,4,5,5,4,4,1,1,3,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,20,NA,NA,3.38461542129517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,145
"290","16_2_D1",6,"pyzd08w3","pc4",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.179.235.253","2017-02-16 14:49:46.079187+00:00",0,1,NA,NA,2,NA,10,4,2,8,8,NA,NA,6,2,0.906,1,"0",1,5,5,"gcuqszar",4,NA,NA,NA,NA,0,0,21,"Italia","maturitÃ ","studente","economia e finanza",3,4,5,"Eliminare la casualitÃ  nel pagamento finale, facendolo dipendere sia dalle scelte che dalla previsione.","Ho inserito 10 anzichÃ¨ 1 per sbaglio. Ho pensato che i giocatori 1, essendo in teoria razionali, avrebbero scelto l'offerta A nel 100% dei casi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,18,22,21,25,22,11,6,5,22,8,11,1,4,2,1,1,1,1,1,2,3,1,1,1,1,1,2,2,2,3,3,2,2,2,1,3,4,2,4,4,3,3,3,2,3,2,3,4,3,3,3,2,3,2,3,2,2,2,3,4,2,1,3,2,3,3,3,2,6,NA,NA,12,NA,NA,NA,62,46,44,50,52,54,52,52,54,60,50,58,2,145
"291","16_2_D1",1,"hdwj7dr0","pc22",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.93.229.188","2017-02-16 14:48:30.187862+00:00",0,1,NA,NA,1,NA,85,80,10,14,2,5,4,18,3,0.4919,1,"0",1,5,5,"gcuqszar",4,NA,NA,NA,NA,0,0,19,"Italia","Scuola superiore","Studente","Bief - International Economics and Finance",1,5,5,"Aumentare i guadagni, in modo da renderlo ancor piÃ¹ comptetitivo","Dal momento che il giocatore 2 rifiutando l'offerta B non avrebbe ottenuto nessun guadagno, ho ritenuto che sarebbe stato propenso ad accettarla",7,7,7,1,5,7,3,1,7,7,4,2,5,5,4,3,5.5,5,6.5,1.75,5,4,4,5,5,3,5,2,2,3,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,33,NA,45,NA,NA,3.53846144676208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,146
"292","16_2_D1",18,"qpdivmql","pc9",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.16.227.41","2017-02-16 14:50:01.713843+00:00",0,1,NA,NA,2,NA,3,5,2,2,14,NA,NA,6,3,0.4919,1,"0",1,5,5,"gcuqszar",4,NA,NA,NA,NA,0,0,20,"italiana","diploma","studente","bief",2,5,5,"","ho accettato l'offerta B poichÃ¨ era la scelta piÃ¹ razionale.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,15,27,26,23,17,7,5,5,14,4,7,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,4,2,4,4,3,2,4,2,4,1,2,4,4,4,3,4,4,2,3,4,1,1,2,3,3,1,3,3,4,2,2,3,18,NA,4,14,NA,NA,NA,50,42,44,44,36,40,38,50,46,72,60,54,2,146
"293","16_2_D1",2,"1nx2j7v9","pc16",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.171.127.156","2017-02-16 14:48:04.817270+00:00",0,1,NA,NA,2,NA,3,5,2,2,14,NA,NA,6,4,0.9406,1,"0",1,5,5,"gcuqszar",4,NA,NA,NA,NA,0,0,19,"italiana","diploma di scuola superiore","studente","bief",1,5,5,"Aumentare il guadagno del giocatore 2 in caso di offerta b e diminuire di poco quello del giocatore 1.","Ho pensato che piÃ¹ della metÃ  dei giocatori 1 avrebbe dovuto scegliere l'offerta b poichÃ¨ i giocatori 2 avrebbero dovuto scegliere tra 0 e 2 e quindi avrebbero scelto 2 poichÃ¨ Ã¨ maggiore di zero.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,17,23,21,22,17,7,5,5,25,8,12,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,4,3,3,2,2,4,3,2,2,3,3,2,3,4,3,1,3,2,3,2,3,3,3,3,3,3,2,2,3,3,3,2,2,2,3,3,3,3,2,NA,16,11,NA,NA,NA,48,40,40,42,50,58,56,50,48,62,52,56,2,147
"294","16_2_D1",5,"jp4w5bvo","pc11",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.164.172.163","2017-02-16 14:50:19.949233+00:00",0,1,NA,NA,1,NA,91,80,2,14,2,5,4,6,4,0.9406,1,"0",1,5,5,"gcuqszar",4,NA,NA,NA,NA,0,0,19,"Italiana","Diploma di maturitÃ  scientifica","Studente","CLES",1,5,5,"No, era molto chiaro","Dato che il Giocatore due nel caso gli venga sottoposta la scelta B, potrÃ  ricevere o 0, o 2, quindi ho pensato che sarÃ  sempre disposto ad accettare l'offerta perchÃ¨ 2 Ã¨ meglio di 0. Pertanto supponevo che tutti i giocatori 1 optassero per l'opzione B, e che tutti i giocatori la accettassero. Al contrario un giocatore 2 non ha accettato l'offerta B. Mi sfugge veramente il motivo per il quale l'abbia fatto, va bene che 2 Ã¨  poco, ma Ã¨ sempre meglio di 0.",3,4,6,3,4,6,4,2,6,6,5,3,5,6,5,3,4.5,4.5,5.75,3,4,3,3,4,3,4,3,2,3,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,18,NA,NA,3.07692313194275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,147
"295","16_2_D1",14,"7b9u6rhp","pc7",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.81.229.55","2017-02-16 14:50:08.941365+00:00",0,1,NA,NA,2,NA,4,4,10,8,8,NA,NA,14,5,0.7606,NA,"1",1,5,5,"gcuqszar",4,NA,NA,NA,NA,0,1,20,"italiana","diploma maturitÃ  scientifica","studentessa","economia aziendale e management",2,5,5,"","Per quanto riguarda la previsione, ho cercato di capire quante persone sono avverse al rischio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,19,32,19,24,15,5,5,5,26,6,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,2,2,4,2,4,3,2,3,4,2,2,4,4,3,2,3,4,3,2,3,4,3,4,3,4,2,2,3,4,2,2,2,4,3,3,3,4,14,NA,NA,14,NA,NA,NA,42,44,46,42,44,74,62,64,60,82,46,56,2,148
"296","16_2_D1",19,"9wnjr9h3","pc20",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.13.211.115","2017-02-16 14:49:02.451444+00:00",0,1,NA,NA,1,NA,39,83,2,8,8,6,5,6,5,0.7606,NA,"1",1,5,5,"gcuqszar",4,NA,NA,NA,NA,0,1,21,"italiana","diploma liceo","studentessa","CLEAM",3,5,5,"","ho preferito avere un guadagno sicuro piuttosto che un guadagno piÃ¹ alto ma incerto! inoltre ho messo 39% di probabilitÃ  in quanto non ritenevo possibile che qualcuno volesse far guadagnare 14 euro il giocatore 1 a fronte di un guadagno di 2 euro",5,7,6,3,2,7,3,1,5,4,6,1,6,6,6,3,4.75,5.25,5.75,2,5,4,3,5,4,4,4,3,2,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,2,NA,9,NA,NA,3.46153855323792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,148
"297","16_2_D1",11,"vw1nfcm2","pc17",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.63.30.96","2017-02-16 14:48:09.154701+00:00",0,1,NA,NA,1,NA,91,80,2,14,2,5,4,6,6,0.7253,NA,"1",1,5,5,"gcuqszar",4,NA,NA,NA,NA,0,0,21,"Italiana","MaturitÃ  classica","Studente","CLES",3,5,3,"Aumentare il compenso.  Non credo invece che i risultati cambierebbero introducendo interazione ripetuta o la possibilitÃ  di comunicare con l'altro giocatore.","Ho applicato nozioni base di teoria dei giochi: in particolare, la mia scelta Ã¨ stata fatta ragionando tramite l'induzione a ritroso.",2,6,7,2,2,5,2,2,2,3,6,2,6,6,6,2,3,5,5.25,2,5,4,5,5,5,4,5,1,1,3,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,12,NA,18,NA,NA,3.53846144676208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,149
"298","16_2_D1",16,"w1fizw0z","pc21",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.97.160.245","2017-02-16 14:48:58.365600+00:00",0,1,NA,NA,2,NA,3,5,2,2,14,NA,NA,6,6,0.7253,NA,"1",1,5,5,"gcuqszar",4,NA,NA,NA,NA,0,0,18,"Italiana","Diploma","Studente","Economia e Finanza",1,5,5,"","Analisi delle alternative corrispondenti a ""minacce non credibili""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,18,19,23,24,37,15,15,7,28,11,13,2,4,2,4,1,3,3,1,4,4,1,3,1,1,3,3,1,4,3,4,3,3,2,1,4,4,2,2,2,3,3,3,4,3,2,3,2,2,4,3,2,4,2,4,2,2,2,3,3,4,1,3,2,3,2,3,2,16,NA,3,18,NA,NA,NA,70,64,46,60,62,60,60,44,50,52,56,60,2,149
"299","16_2_D1",7,"hayzpafn","pc24",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.138.121.5","2017-02-16 14:49:08.877005+00:00",0,1,NA,NA,1,NA,85,83,10,8,8,6,5,14,7,0.666,NA,"1",1,5,5,"gcuqszar",4,NA,NA,NA,NA,0,1,20,"italiana","Diploma","studentessa","CLEAM",2,5,5,"No.","Sono avversa al rischio dunque, essendo Giocatore 1, ho scelto l'offerta A. Per la Previsione, in linea con la mia avverisone al rischio, ho pensato che, la maggior parte, come me, avrebbe accettato i soldi a prescindere dalla convenienza.",7,5,7,2,6,7,2,1,7,6,6,1,6,5,6,7,6.5,5.75,6.5,1.5,5,4,4,5,5,4,5,3,3,4,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,NA,41,NA,NA,4.23076915740967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,150
"300","16_2_D1",4,"pcqyow5h","pc19",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.101.235.124","2017-02-16 14:48:18.024831+00:00",0,1,NA,NA,2,NA,8,4,2,8,8,NA,NA,6,7,0.666,NA,"1",1,5,5,"gcuqszar",4,NA,NA,NA,NA,0,1,20,"Italiana","Diploma di maturitÃ  scientifica","Studente","International Economics and Management",2,5,5,"","non ho scelto nel gioco, per quanto riguarda la previsione ho considerato che solitamente si Ã¨ risk averse per cui pensavo che l'80% dei partecipanti avrebbe scelto l'opzione sicura, ovvero la A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,8,20,26,30,16,6,5,5,16,5,9,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,4,3,1,1,1,1,1,4,1,4,4,2,1,4,1,4,1,3,4,4,1,4,2,4,1,4,4,1,1,4,1,4,1,4,1,4,1,3,3,4,NA,NA,12,NA,NA,NA,46,44,46,NA,38,48,40,32,30,56,62,68,2,150
"301","16_2_D1",20,"e47p9tkh","pc18",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.43.197.52","2017-02-16 14:48:13.230216+00:00",0,1,NA,NA,2,NA,7,4,2,8,8,NA,NA,12,8,0.3685,NA,"1",1,5,5,"gcuqszar",4,NA,NA,NA,NA,0,1,20,"Italiana","Diploma di maturitÃ  scientifica","Studente","CLEAM",2,5,4,"Per esempio mettendo come offerta B: Accetto=14,5 e Rifiuto=0,2; in questo modo il giocatore 1 Ã¨ meno certo che il giocatore 2 accetterÃ  l'offerta","Nessuna dato che ho solo potuto accettare l'offerta A. In caso comunque avrei accettato l'offerta B, perchÃ¨ 2 Ã¨ meglio di 0.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,16,26,23,24,15,5,5,5,22,7,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,3,2,3,3,1,3,4,2,3,4,3,1,4,3,3,1,3,2,3,3,3,4,4,3,3,4,2,2,2,3,4,2,3,3,2,2,3,3,20,NA,NA,15,NA,NA,NA,42,44,46,42,48,56,54,54,52,70,54,56,2,151
